2026-01-26 20:11:22,200 - chromadb.telemetry.product.posthog - ERROR - [posthog.py:59] - Failed to send telemetry event ClientStartEvent: capture() takes 1 positional argument but 3 were given
2026-01-26 20:11:22,201 - app.kb.vectordb - INFO - [vectordb.py:59] - Chroma 连接成功: ./storage/chroma_db
2026-01-26 20:17:34,951 - chromadb.telemetry.product.posthog - ERROR - [posthog.py:59] - Failed to send telemetry event ClientStartEvent: capture() takes 1 positional argument but 3 were given
2026-01-26 20:17:34,953 - app.kb.vectordb - INFO - [vectordb.py:59] - Chroma 连接成功: ./storage/chroma_db
2026-01-26 20:25:00,984 - chromadb.telemetry.product.posthog - ERROR - [posthog.py:59] - Failed to send telemetry event ClientStartEvent: capture() takes 1 positional argument but 3 were given
2026-01-26 20:25:00,989 - app.kb.vectordb - INFO - [vectordb.py:59] - Chroma 连接成功: ./storage/chroma_db
2026-01-26 20:27:03,444 - chromadb.telemetry.product.posthog - ERROR - [posthog.py:59] - Failed to send telemetry event ClientStartEvent: capture() takes 1 positional argument but 3 were given
2026-01-26 20:27:03,445 - app.kb.vectordb - INFO - [vectordb.py:59] - Chroma 连接成功: ./storage/chroma_db
2026-01-26 20:28:06,265 - openai._base_client - INFO - [_base_client.py:960] - Retrying request to /embeddings in 0.808997 seconds
2026-01-26 20:28:09,165 - httpx - INFO - [_client.py:1013] - HTTP Request: POST https://api.siliconflow.cn/v1/embeddings "HTTP/1.1 200 OK"
2026-01-26 20:28:09,190 - chromadb.telemetry.product.posthog - ERROR - [posthog.py:59] - Failed to send telemetry event ClientStartEvent: capture() takes 1 positional argument but 3 were given
2026-01-26 20:28:09,192 - app.kb.vectordb - INFO - [vectordb.py:59] - Chroma 连接成功: ./storage/chroma_db
2026-01-26 20:28:09,235 - chromadb.telemetry.product.posthog - ERROR - [posthog.py:59] - Failed to send telemetry event ClientCreateCollectionEvent: capture() takes 1 positional argument but 3 were given
2026-01-26 20:28:09,237 - app.kb.vectordb - INFO - [vectordb.py:91] - 集合创建成功: chunks_1
2026-01-26 20:28:09,250 - chromadb.telemetry.product.posthog - ERROR - [posthog.py:59] - Failed to send telemetry event CollectionQueryEvent: capture() takes 1 positional argument but 3 were given
2026-01-26 20:28:09,251 - app.kb.vectordb - INFO - [vectordb.py:236] - 向量检索成功: 返回 0 条结果
2026-01-29 21:05:10,540 - app.kb.vectordb - INFO - [vectordb.py:310] - results类型: <class 'dict'>, keys: dict_keys(['ids', 'distances', 'metadatas', 'embeddings', 'documents', 'uris', 'data'])
2026-01-29 21:05:10,542 - app.kb.vectordb - INFO - [vectordb.py:311] - results['ids']: [[]]
2026-01-29 21:05:10,543 - app.kb.vectordb - INFO - [vectordb.py:329] - 向量检索成功: 返回 0 条结果
2026-01-29 21:05:10,545 - app.services.kb_service - INFO - [kb_service.py:269] - 知识检索完成: 查询='什么是原子轨道？', 结果数=0
2026-01-29 21:05:10,547 - app.api.v1.kb - INFO - [kb.py:102] - kb_service返回结果数: 0
2026-01-29 21:05:10,549 - app.api.v1.kb - INFO - [kb.py:117] - 转换后hits数: 0
2026-01-29 21:10:21,098 - app.kb.vectordb - INFO - [vectordb.py:54] - Chroma持久化目录（绝对路径）: E:\接单项目\原子物理智能课堂系统\storage\chroma_db
2026-01-29 21:10:21,098 - app.kb.vectordb - INFO - [vectordb.py:55] - 当前工作目录: E:\接单项目\原子物理智能课堂系统\backend
2026-01-29 21:10:21,368 - chromadb.telemetry.product.posthog - ERROR - [posthog.py:59] - Failed to send telemetry event ClientStartEvent: capture() takes 1 positional argument but 3 were given
2026-01-29 21:10:21,369 - app.kb.vectordb - INFO - [vectordb.py:67] - Chroma 连接成功: E:\接单项目\原子物理智能课堂系统\storage\chroma_db
2026-01-29 21:10:21,371 - app.kb.vectordb - INFO - [vectordb.py:73] - Chroma连接测试成功
2026-01-29 21:10:38,499 - app.services.analytics_service - INFO - [analytics_service.py:50] - 学习事件已记录: user_id=3, event_type=page_performance
2026-01-29 21:10:38,514 - app.services.analytics_service - INFO - [analytics_service.py:50] - 学习事件已记录: user_id=3, event_type=search_knowledge
2026-01-29 21:10:39,872 - app.services.analytics_service - INFO - [analytics_service.py:50] - 学习事件已记录: user_id=3, event_type=view_home
2026-01-29 21:10:41,859 - app.services.analytics_service - INFO - [analytics_service.py:50] - 学习事件已记录: user_id=3, event_type=view_student_profile
2026-01-29 21:10:43,817 - app.api.v1.kb - INFO - [kb.py:94] - API搜索请求: query='什么是原子轨道？', course_id=1, top_k=10
2026-01-29 21:10:44,240 - httpx - INFO - [_client.py:1013] - HTTP Request: POST https://api.siliconflow.cn/v1/embeddings "HTTP/1.1 200 OK"
2026-01-29 21:10:44,247 - app.kb.vectordb - INFO - [vectordb.py:54] - Chroma持久化目录（绝对路径）: E:\接单项目\原子物理智能课堂系统\storage\chroma_db
2026-01-29 21:10:44,249 - app.kb.vectordb - INFO - [vectordb.py:55] - 当前工作目录: E:\接单项目\原子物理智能课堂系统\backend
2026-01-29 21:10:44,266 - chromadb.telemetry.product.posthog - ERROR - [posthog.py:59] - Failed to send telemetry event ClientStartEvent: capture() takes 1 positional argument but 3 were given
2026-01-29 21:10:44,267 - app.kb.vectordb - INFO - [vectordb.py:67] - Chroma 连接成功: E:\接单项目\原子物理智能课堂系统\storage\chroma_db
2026-01-29 21:10:44,272 - app.kb.vectordb - INFO - [vectordb.py:73] - Chroma连接测试成功
2026-01-29 21:10:44,315 - app.kb.vectordb - INFO - [vectordb.py:167] - 获取集合成功: chunks_1, 向量数: 1559
2026-01-29 21:10:44,317 - app.kb.vectordb - INFO - [vectordb.py:256] - 使用embedding查询，维度: 1024, top_k: 10, where: None
2026-01-29 21:10:44,363 - app.kb.vectordb - ERROR - [vectordb.py:334] - 向量检索失败: Cannot open header file
2026-01-29 21:10:44,366 - app.kb.vectordb - WARNING - [vectordb.py:338] - 检测到数据库损坏，尝试重新初始化并重试查询...
2026-01-29 21:10:45,385 - app.kb.vectordb - INFO - [vectordb.py:54] - Chroma持久化目录（绝对路径）: E:\接单项目\原子物理智能课堂系统\storage\chroma_db
2026-01-29 21:10:45,388 - app.kb.vectordb - INFO - [vectordb.py:55] - 当前工作目录: E:\接单项目\原子物理智能课堂系统\backend
2026-01-29 21:10:45,399 - chromadb.telemetry.product.posthog - ERROR - [posthog.py:59] - Failed to send telemetry event ClientStartEvent: capture() takes 1 positional argument but 3 were given
2026-01-29 21:10:45,401 - app.kb.vectordb - INFO - [vectordb.py:67] - Chroma 连接成功: E:\接单项目\原子物理智能课堂系统\storage\chroma_db
2026-01-29 21:10:45,406 - app.kb.vectordb - INFO - [vectordb.py:73] - Chroma连接测试成功
2026-01-29 21:10:45,408 - app.kb.vectordb - INFO - [vectordb.py:347] - 重新执行查询...
2026-01-29 21:10:45,417 - app.kb.vectordb - INFO - [vectordb.py:167] - 获取集合成功: chunks_1, 向量数: 1559
2026-01-29 21:10:45,425 - app.kb.vectordb - ERROR - [vectordb.py:387] - 重新初始化并重试失败: Cannot open header file
2026-01-29 21:10:45,429 - app.services.kb_service - ERROR - [kb_service.py:273] - 知识检索失败: 向量检索失败且无法自动恢复，请重新导入知识库: Cannot open header file
2026-01-29 21:11:12,247 - app.services.analytics_service - INFO - [analytics_service.py:50] - 学习事件已记录: user_id=3, event_type=page_performance
2026-01-29 21:21:55,705 - app.kb.vectordb - INFO - [vectordb.py:54] - Chroma持久化目录（绝对路径）: E:\接单项目\原子物理智能课堂系统\storage\chroma_db
2026-01-29 21:21:55,706 - app.kb.vectordb - INFO - [vectordb.py:55] - 当前工作目录: E:\接单项目\原子物理智能课堂系统\backend
2026-01-29 21:21:56,136 - chromadb.telemetry.product.posthog - ERROR - [posthog.py:61] - Failed to send telemetry event ClientStartEvent: capture() takes 1 positional argument but 3 were given
2026-01-29 21:21:56,136 - app.kb.vectordb - INFO - [vectordb.py:67] - Chroma 连接成功: E:\接单项目\原子物理智能课堂系统\storage\chroma_db
2026-01-29 21:21:56,141 - app.kb.vectordb - INFO - [vectordb.py:73] - Chroma连接测试成功
2026-01-29 21:23:32,444 - app.services.analytics_service - INFO - [analytics_service.py:50] - 学习事件已记录: user_id=3, event_type=view_home
2026-01-29 21:23:34,563 - app.api.v1.kb - INFO - [kb.py:94] - API搜索请求: query='什么是原子轨道？', course_id=1, top_k=10
2026-01-29 21:23:36,560 - httpx - INFO - [_client.py:1025] - HTTP Request: POST https://api.siliconflow.cn/v1/embeddings "HTTP/1.1 200 OK"
2026-01-29 21:23:36,585 - app.kb.vectordb - INFO - [vectordb.py:54] - Chroma持久化目录（绝对路径）: E:\接单项目\原子物理智能课堂系统\storage\chroma_db
2026-01-29 21:23:36,587 - app.kb.vectordb - INFO - [vectordb.py:55] - 当前工作目录: E:\接单项目\原子物理智能课堂系统\backend
2026-01-29 21:23:36,600 - chromadb.telemetry.product.posthog - ERROR - [posthog.py:61] - Failed to send telemetry event ClientStartEvent: capture() takes 1 positional argument but 3 were given
2026-01-29 21:23:36,602 - app.kb.vectordb - INFO - [vectordb.py:67] - Chroma 连接成功: E:\接单项目\原子物理智能课堂系统\storage\chroma_db
2026-01-29 21:23:36,610 - app.kb.vectordb - INFO - [vectordb.py:73] - Chroma连接测试成功
2026-01-29 21:23:36,664 - app.kb.vectordb - INFO - [vectordb.py:167] - 获取集合成功: chunks_1, 向量数: 1559
2026-01-29 21:23:36,665 - app.kb.vectordb - INFO - [vectordb.py:256] - 使用embedding查询，维度: 1024, top_k: 10, where: None
2026-01-29 21:23:36,668 - chromadb.telemetry.product.posthog - ERROR - [posthog.py:61] - Failed to send telemetry event CollectionQueryEvent: capture() takes 1 positional argument but 3 were given
2026-01-29 21:23:36,712 - app.kb.vectordb - ERROR - [vectordb.py:334] - 向量检索失败: Cannot open header file
2026-01-29 21:23:36,717 - app.kb.vectordb - WARNING - [vectordb.py:338] - 检测到数据库损坏，尝试重新初始化并重试查询...
2026-01-29 21:23:37,734 - app.kb.vectordb - INFO - [vectordb.py:54] - Chroma持久化目录（绝对路径）: E:\接单项目\原子物理智能课堂系统\storage\chroma_db
2026-01-29 21:23:37,737 - app.kb.vectordb - INFO - [vectordb.py:55] - 当前工作目录: E:\接单项目\原子物理智能课堂系统\backend
2026-01-29 21:23:37,757 - chromadb.telemetry.product.posthog - ERROR - [posthog.py:61] - Failed to send telemetry event ClientStartEvent: capture() takes 1 positional argument but 3 were given
2026-01-29 21:23:37,760 - app.kb.vectordb - INFO - [vectordb.py:67] - Chroma 连接成功: E:\接单项目\原子物理智能课堂系统\storage\chroma_db
2026-01-29 21:23:37,765 - app.kb.vectordb - INFO - [vectordb.py:73] - Chroma连接测试成功
2026-01-29 21:23:37,768 - app.kb.vectordb - INFO - [vectordb.py:347] - 重新执行查询...
2026-01-29 21:23:37,778 - app.kb.vectordb - INFO - [vectordb.py:167] - 获取集合成功: chunks_1, 向量数: 1559
2026-01-29 21:23:37,791 - app.kb.vectordb - ERROR - [vectordb.py:387] - 重新初始化并重试失败: Cannot open header file
2026-01-29 21:23:37,793 - app.services.kb_service - ERROR - [kb_service.py:273] - 知识检索失败: 向量检索失败且无法自动恢复，请重新导入知识库: Cannot open header file
2026-01-30 17:57:25,423 - app.kb.vectordb - INFO - [vectordb.py:73] - Chroma目录: E:\接单项目\原子物理智能课堂系统\storage\chroma_db
2026-01-30 17:57:25,500 - chromadb.telemetry.product.posthog - INFO - [posthog.py:20] - Anonymized telemetry enabled. See                     https://docs.trychroma.com/telemetry for more information.
2026-01-30 17:57:26,094 - chromadb.telemetry.product.posthog - ERROR - [posthog.py:59] - Failed to send telemetry event ClientStartEvent: capture() takes 1 positional argument but 3 were given
2026-01-30 17:57:26,098 - app.kb.vectordb - ERROR - [vectordb.py:84] - Chroma连接失败: no such column: collections.topic
2026-01-30 18:08:38,607 - app.kb.vectordb - INFO - [vectordb.py:73] - Chroma目录: E:\接单项目\原子物理智能课堂系统\storage\chroma_db
2026-01-30 18:08:38,670 - chromadb.telemetry.product.posthog - INFO - [posthog.py:20] - Anonymized telemetry enabled. See                     https://docs.trychroma.com/telemetry for more information.
2026-01-30 18:08:38,880 - chromadb.telemetry.product.posthog - ERROR - [posthog.py:59] - Failed to send telemetry event ClientStartEvent: capture() takes 1 positional argument but 3 were given
2026-01-30 18:08:38,882 - app.kb.vectordb - INFO - [vectordb.py:81] - Chroma连接成功，现有1个集合
2026-01-30 18:09:52,195 - app.api.v1.kb - INFO - [kb.py:94] - API搜索请求: query='什么是原子轨道？', course_id=1, top_k=10
2026-01-30 18:09:54,486 - httpx - INFO - [_client.py:1013] - HTTP Request: POST https://api.siliconflow.cn/v1/embeddings "HTTP/1.1 200 OK"
2026-01-30 18:09:54,495 - app.kb.vectordb - INFO - [vectordb.py:73] - Chroma目录: E:\接单项目\原子物理智能课堂系统\storage\chroma_db
2026-01-30 18:09:54,507 - chromadb.telemetry.product.posthog - ERROR - [posthog.py:59] - Failed to send telemetry event ClientStartEvent: capture() takes 1 positional argument but 3 were given
2026-01-30 18:09:54,512 - app.kb.vectordb - INFO - [vectordb.py:81] - Chroma连接成功，现有1个集合
2026-01-30 18:09:54,562 - app.kb.vectordb - INFO - [vectordb.py:135] - 获取集合成功: chunks_1, 向量数: 1559
2026-01-30 18:09:54,564 - app.kb.vectordb - INFO - [vectordb.py:224] - 使用embedding查询，维度: 1024, top_k: 10, where: None
2026-01-30 18:09:54,636 - app.kb.vectordb - ERROR - [vectordb.py:302] - 向量检索失败: Cannot open header file
2026-01-30 18:09:54,644 - app.kb.vectordb - WARNING - [vectordb.py:306] - 检测到数据库损坏，尝试重新初始化并重试查询...
2026-01-30 18:09:55,697 - app.kb.vectordb - ERROR - [vectordb.py:55] - 备份数据库失败: [WinError 32] 另一个程序正在使用此文件，进程无法访问。: 'E:\\接单项目\\原子物理智能课堂系统\\storage\\chroma_db\\chroma.sqlite3'
2026-01-30 18:09:55,706 - app.kb.vectordb - INFO - [vectordb.py:60] - 已强制删除损坏的数据库目录
2026-01-30 18:09:55,709 - app.kb.vectordb - INFO - [vectordb.py:73] - Chroma目录: E:\接单项目\原子物理智能课堂系统\storage\chroma_db
2026-01-30 18:09:55,720 - chromadb.telemetry.product.posthog - ERROR - [posthog.py:59] - Failed to send telemetry event ClientStartEvent: capture() takes 1 positional argument but 3 were given
2026-01-30 18:09:55,726 - app.kb.vectordb - INFO - [vectordb.py:81] - Chroma连接成功，现有1个集合
2026-01-30 18:09:55,730 - app.kb.vectordb - WARNING - [vectordb.py:316] - 数据库已重置，请重新导入知识库
2026-01-30 18:09:55,733 - app.kb.vectordb - ERROR - [vectordb.py:320] - 重新初始化并重试失败: 向量数据库已重置，请重新导入知识库
2026-01-30 18:09:55,736 - app.services.kb_service - ERROR - [kb_service.py:273] - 知识检索失败: 向量检索失败且无法自动恢复，请重新导入知识库: 向量数据库已重置，请重新导入知识库
2026-02-02 23:14:27,217 - app.kb.vectordb - INFO - [vectordb.py:73] - Chroma目录: E:\接单项目\原子物理智能课堂系统\storage\chroma_db
2026-02-02 23:14:27,310 - chromadb.telemetry.product.posthog - INFO - [posthog.py:20] - Anonymized telemetry enabled. See                     https://docs.trychroma.com/telemetry for more information.
2026-02-02 23:14:27,789 - chromadb.telemetry.product.posthog - ERROR - [posthog.py:59] - Failed to send telemetry event ClientStartEvent: capture() takes 1 positional argument but 3 were given
2026-02-02 23:14:27,793 - app.kb.vectordb - ERROR - [vectordb.py:84] - Chroma连接失败: no such column: collections.topic
2026-02-02 23:16:25,850 - app.kb.vectordb - INFO - [vectordb.py:73] - Chroma目录: E:\接单项目\原子物理智能课堂系统\storage\chroma_db
2026-02-02 23:16:25,925 - chromadb.telemetry.product.posthog - INFO - [posthog.py:20] - Anonymized telemetry enabled. See                     https://docs.trychroma.com/telemetry for more information.
2026-02-02 23:16:26,128 - chromadb.telemetry.product.posthog - ERROR - [posthog.py:59] - Failed to send telemetry event ClientStartEvent: capture() takes 1 positional argument but 3 were given
2026-02-02 23:16:26,130 - app.kb.vectordb - ERROR - [vectordb.py:85] - Chroma连接失败: no such column: collections.topic
2026-02-02 23:16:26,131 - app.kb.vectordb - WARNING - [vectordb.py:89] - 检测到ChromaDB schema不兼容，备份并重建数据库...
2026-02-02 23:16:26,157 - app.kb.vectordb - ERROR - [vectordb.py:55] - 备份数据库失败: [WinError 32] 另一个程序正在使用此文件，进程无法访问。: 'E:\\接单项目\\原子物理智能课堂系统\\storage\\chroma_db\\chroma.sqlite3'
2026-02-02 23:16:26,159 - app.kb.vectordb - INFO - [vectordb.py:60] - 已强制删除损坏的数据库目录
2026-02-02 23:16:26,162 - chromadb.telemetry.product.posthog - ERROR - [posthog.py:59] - Failed to send telemetry event ClientStartEvent: capture() takes 1 positional argument but 3 were given
2026-02-02 23:16:26,164 - app.kb.vectordb - ERROR - [vectordb.py:100] - 重建ChromaDB失败: no such column: collections.topic
2026-02-02 23:17:46,927 - app.kb.vectordb - INFO - [vectordb.py:73] - Chroma目录: E:\接单项目\原子物理智能课堂系统\storage\chroma_db
2026-02-02 23:17:46,994 - chromadb.telemetry.product.posthog - INFO - [posthog.py:20] - Anonymized telemetry enabled. See                     https://docs.trychroma.com/telemetry for more information.
2026-02-02 23:17:47,296 - chromadb.telemetry.product.posthog - ERROR - [posthog.py:59] - Failed to send telemetry event ClientStartEvent: capture() takes 1 positional argument but 3 were given
2026-02-02 23:17:47,298 - app.kb.vectordb - INFO - [vectordb.py:81] - Chroma连接成功，现有0个集合
2026-02-02 23:18:45,498 - app.services.analytics_service - INFO - [analytics_service.py:50] - 学习事件已记录: user_id=3, event_type=view_home
2026-02-02 23:18:48,164 - app.api.v1.kb - INFO - [kb.py:94] - API搜索请求: query='什么是原子轨道？', course_id=1, top_k=10
2026-02-02 23:18:51,686 - httpx - INFO - [_client.py:1013] - HTTP Request: POST https://api.siliconflow.cn/v1/embeddings "HTTP/1.1 200 OK"
2026-02-02 23:18:51,758 - app.kb.vectordb - INFO - [vectordb.py:73] - Chroma目录: E:\接单项目\原子物理智能课堂系统\storage\chroma_db
2026-02-02 23:18:51,775 - chromadb.telemetry.product.posthog - ERROR - [posthog.py:59] - Failed to send telemetry event ClientStartEvent: capture() takes 1 positional argument but 3 were given
2026-02-02 23:18:51,779 - app.kb.vectordb - INFO - [vectordb.py:81] - Chroma连接成功，现有0个集合
2026-02-02 23:18:51,783 - app.kb.vectordb - ERROR - [vectordb.py:155] - 集合不存在: chunks_1, 错误: Collection chunks_1 does not exist.
2026-02-02 23:18:51,784 - app.kb.vectordb - WARNING - [vectordb.py:157] - 尝试创建新集合: chunks_1
2026-02-02 23:18:51,852 - chromadb.telemetry.product.posthog - ERROR - [posthog.py:59] - Failed to send telemetry event ClientCreateCollectionEvent: capture() takes 1 positional argument but 3 were given
2026-02-02 23:18:51,855 - app.kb.vectordb - INFO - [vectordb.py:133] - 集合创建成功: chunks_1
2026-02-02 23:18:51,856 - app.kb.vectordb - INFO - [vectordb.py:240] - 使用embedding查询，维度: 1024, top_k: 10, where: None
2026-02-02 23:18:51,875 - chromadb.telemetry.product.posthog - ERROR - [posthog.py:59] - Failed to send telemetry event CollectionQueryEvent: capture() takes 1 positional argument but 3 were given
2026-02-02 23:18:51,876 - app.kb.vectordb - INFO - [vectordb.py:257] - Chroma返回结果: ids=0
2026-02-02 23:18:51,877 - app.kb.vectordb - INFO - [vectordb.py:294] - results类型: <class 'dict'>, keys: dict_keys(['ids', 'distances', 'metadatas', 'embeddings', 'documents', 'uris', 'data'])
2026-02-02 23:18:51,879 - app.kb.vectordb - INFO - [vectordb.py:295] - results['ids']: [[]]
2026-02-02 23:18:51,883 - app.kb.vectordb - INFO - [vectordb.py:313] - 向量检索成功: 返回 0 条结果
2026-02-02 23:18:51,884 - app.services.kb_service - INFO - [kb_service.py:269] - 知识检索完成: 查询='什么是原子轨道？', 结果数=0
2026-02-02 23:18:51,886 - app.api.v1.kb - INFO - [kb.py:102] - kb_service返回结果数: 0
2026-02-02 23:18:51,887 - app.api.v1.kb - INFO - [kb.py:117] - 转换后hits数: 0
2026-02-02 23:19:16,718 - app.services.analytics_service - INFO - [analytics_service.py:50] - 学习事件已记录: user_id=3, event_type=search_knowledge
2026-02-02 23:22:09,121 - app.kb.vectordb - INFO - [vectordb.py:73] - Chroma目录: E:\接单项目\原子物理智能课堂系统\storage\chroma_db
2026-02-02 23:22:09,187 - chromadb.telemetry.product.posthog - INFO - [posthog.py:20] - Anonymized telemetry enabled. See                     https://docs.trychroma.com/telemetry for more information.
2026-02-02 23:22:09,382 - chromadb.telemetry.product.posthog - ERROR - [posthog.py:59] - Failed to send telemetry event ClientStartEvent: capture() takes 1 positional argument but 3 were given
2026-02-02 23:22:09,384 - app.kb.vectordb - INFO - [vectordb.py:81] - Chroma连接成功，现有1个集合
2026-02-02 23:31:08,080 - app.kb.vectordb - INFO - [vectordb.py:73] - Chroma目录: E:\接单项目\原子物理智能课堂系统\storage\chroma_db
2026-02-02 23:31:08,144 - chromadb.telemetry.product.posthog - INFO - [posthog.py:20] - Anonymized telemetry enabled. See                     https://docs.trychroma.com/telemetry for more information.
